dataset,type,perspective,src_img,src_state,tgt_img,tgt_state,action
VLABench,robot,3rd,images/ep_3493/frame_401079.png,states/ep_3493/state_401079.npy,images/ep_3493/frame_401109.png,states/ep_3493/state_401109.npy,actions/ep_3493/action_401079to401108.npy
VLABench,robot,3rd,images/ep_751/frame_085650.png,states/ep_751/state_085650.npy,images/ep_751/frame_085680.png,states/ep_751/state_085680.npy,actions/ep_751/action_085650to085679.npy
VLABench,robot,3rd,images/ep_754/frame_086153.png,states/ep_754/state_086153.npy,images/ep_754/frame_086183.png,states/ep_754/state_086183.npy,actions/ep_754/action_086153to086182.npy
VLABench,robot,3rd,images/ep_1742/frame_199327.png,states/ep_1742/state_199327.npy,images/ep_1742/frame_199357.png,states/ep_1742/state_199357.npy,actions/ep_1742/action_199327to199356.npy
VLABench,robot,3rd,images/ep_3777/frame_433676.png,states/ep_3777/state_433676.npy,images/ep_3777/frame_433706.png,states/ep_3777/state_433706.npy,actions/ep_3777/action_433676to433705.npy
VLABench,robot,3rd,images/ep_1731/frame_198227.png,states/ep_1731/state_198227.npy,images/ep_1731/frame_198257.png,states/ep_1731/state_198257.npy,actions/ep_1731/action_198227to198256.npy
VLABench,robot,3rd,images/ep_1835/frame_210370.png,states/ep_1835/state_210370.npy,images/ep_1835/frame_210400.png,states/ep_1835/state_210400.npy,actions/ep_1835/action_210370to210399.npy
VLABench,robot,3rd,images/ep_1348/frame_153291.png,states/ep_1348/state_153291.npy,images/ep_1348/frame_153321.png,states/ep_1348/state_153321.npy,actions/ep_1348/action_153291to153320.npy
VLABench,robot,3rd,images/ep_4269/frame_489998.png,states/ep_4269/state_489998.npy,images/ep_4269/frame_490028.png,states/ep_4269/state_490028.npy,actions/ep_4269/action_489998to490027.npy
VLABench,robot,3rd,images/ep_4727/frame_544452.png,states/ep_4727/state_544452.npy,images/ep_4727/frame_544482.png,states/ep_4727/state_544482.npy,actions/ep_4727/action_544452to544481.npy
VLABench,robot,3rd,images/ep_4612/frame_531464.png,states/ep_4612/state_531464.npy,images/ep_4612/frame_531494.png,states/ep_4612/state_531494.npy,actions/ep_4612/action_531464to531493.npy
VLABench,robot,3rd,images/ep_4967/frame_571160.png,states/ep_4967/state_571160.npy,images/ep_4967/frame_571190.png,states/ep_4967/state_571190.npy,actions/ep_4967/action_571160to571189.npy
VLABench,robot,3rd,images/ep_102/frame_011763.png,states/ep_102/state_011763.npy,images/ep_102/frame_011793.png,states/ep_102/state_011793.npy,actions/ep_102/action_011763to011792.npy
VLABench,robot,3rd,images/ep_4523/frame_520858.png,states/ep_4523/state_520858.npy,images/ep_4523/frame_520888.png,states/ep_4523/state_520888.npy,actions/ep_4523/action_520858to520887.npy
VLABench,robot,3rd,images/ep_691/frame_078725.png,states/ep_691/state_078725.npy,images/ep_691/frame_078755.png,states/ep_691/state_078755.npy,actions/ep_691/action_078725to078754.npy
VLABench,robot,3rd,images/ep_1015/frame_115868.png,states/ep_1015/state_115868.npy,images/ep_1015/frame_115898.png,states/ep_1015/state_115898.npy,actions/ep_1015/action_115868to115897.npy
VLABench,robot,3rd,images/ep_3871/frame_444759.png,states/ep_3871/state_444759.npy,images/ep_3871/frame_444789.png,states/ep_3871/state_444789.npy,actions/ep_3871/action_444759to444788.npy
VLABench,robot,3rd,images/ep_2905/frame_333364.png,states/ep_2905/state_333364.npy,images/ep_2905/frame_333394.png,states/ep_2905/state_333394.npy,actions/ep_2905/action_333364to333393.npy
VLABench,robot,3rd,images/ep_126/frame_014780.png,states/ep_126/state_014780.npy,images/ep_126/frame_014810.png,states/ep_126/state_014810.npy,actions/ep_126/action_014780to014809.npy
VLABench,robot,3rd,images/ep_532/frame_060346.png,states/ep_532/state_060346.npy,images/ep_532/frame_060376.png,states/ep_532/state_060376.npy,actions/ep_532/action_060346to060375.npy
VLABench,robot,3rd,images/ep_252/frame_028891.png,states/ep_252/state_028891.npy,images/ep_252/frame_028921.png,states/ep_252/state_028921.npy,actions/ep_252/action_028891to028920.npy
VLABench,robot,3rd,images/ep_599/frame_067795.png,states/ep_599/state_067795.npy,images/ep_599/frame_067825.png,states/ep_599/state_067825.npy,actions/ep_599/action_067795to067824.npy
VLABench,robot,3rd,images/ep_924/frame_105414.png,states/ep_924/state_105414.npy,images/ep_924/frame_105444.png,states/ep_924/state_105444.npy,actions/ep_924/action_105414to105443.npy
VLABench,robot,3rd,images/ep_4009/frame_461411.png,states/ep_4009/state_461411.npy,images/ep_4009/frame_461441.png,states/ep_4009/state_461441.npy,actions/ep_4009/action_461411to461440.npy
VLABench,robot,3rd,images/ep_157/frame_018361.png,states/ep_157/state_018361.npy,images/ep_157/frame_018391.png,states/ep_157/state_018391.npy,actions/ep_157/action_018361to018390.npy
VLABench,robot,3rd,images/ep_384/frame_044350.png,states/ep_384/state_044350.npy,images/ep_384/frame_044380.png,states/ep_384/state_044380.npy,actions/ep_384/action_044350to044379.npy
VLABench,robot,3rd,images/ep_4891/frame_562378.png,states/ep_4891/state_562378.npy,images/ep_4891/frame_562408.png,states/ep_4891/state_562408.npy,actions/ep_4891/action_562378to562407.npy
VLABench,robot,3rd,images/ep_1511/frame_172306.png,states/ep_1511/state_172306.npy,images/ep_1511/frame_172336.png,states/ep_1511/state_172336.npy,actions/ep_1511/action_172306to172335.npy
VLABench,robot,3rd,images/ep_1748/frame_199870.png,states/ep_1748/state_199870.npy,images/ep_1748/frame_199900.png,states/ep_1748/state_199900.npy,actions/ep_1748/action_199870to199899.npy
VLABench,robot,3rd,images/ep_3907/frame_449495.png,states/ep_3907/state_449495.npy,images/ep_3907/frame_449525.png,states/ep_3907/state_449525.npy,actions/ep_3907/action_449495to449524.npy
VLABench,robot,3rd,images/ep_3526/frame_404629.png,states/ep_3526/state_404629.npy,images/ep_3526/frame_404659.png,states/ep_3526/state_404659.npy,actions/ep_3526/action_404629to404658.npy
VLABench,robot,3rd,images/ep_4824/frame_555481.png,states/ep_4824/state_555481.npy,images/ep_4824/frame_555511.png,states/ep_4824/state_555511.npy,actions/ep_4824/action_555481to555510.npy
VLABench,robot,3rd,images/ep_3382/frame_388067.png,states/ep_3382/state_388067.npy,images/ep_3382/frame_388097.png,states/ep_3382/state_388097.npy,actions/ep_3382/action_388067to388096.npy
VLABench,robot,3rd,images/ep_2279/frame_261666.png,states/ep_2279/state_261666.npy,images/ep_2279/frame_261696.png,states/ep_2279/state_261696.npy,actions/ep_2279/action_261666to261695.npy
VLABench,robot,3rd,images/ep_1381/frame_157195.png,states/ep_1381/state_157195.npy,images/ep_1381/frame_157225.png,states/ep_1381/state_157225.npy,actions/ep_1381/action_157195to157224.npy
VLABench,robot,3rd,images/ep_2879/frame_330412.png,states/ep_2879/state_330412.npy,images/ep_2879/frame_330442.png,states/ep_2879/state_330442.npy,actions/ep_2879/action_330412to330441.npy
VLABench,robot,3rd,images/ep_3402/frame_390510.png,states/ep_3402/state_390510.npy,images/ep_3402/frame_390540.png,states/ep_3402/state_390540.npy,actions/ep_3402/action_390510to390539.npy
VLABench,robot,3rd,images/ep_1909/frame_219474.png,states/ep_1909/state_219474.npy,images/ep_1909/frame_219504.png,states/ep_1909/state_219504.npy,actions/ep_1909/action_219474to219503.npy
VLABench,robot,3rd,images/ep_2603/frame_298835.png,states/ep_2603/state_298835.npy,images/ep_2603/frame_298865.png,states/ep_2603/state_298865.npy,actions/ep_2603/action_298835to298864.npy
VLABench,robot,3rd,images/ep_1163/frame_132649.png,states/ep_1163/state_132649.npy,images/ep_1163/frame_132679.png,states/ep_1163/state_132679.npy,actions/ep_1163/action_132649to132678.npy
VLABench,robot,3rd,images/ep_4212/frame_483627.png,states/ep_4212/state_483627.npy,images/ep_4212/frame_483657.png,states/ep_4212/state_483657.npy,actions/ep_4212/action_483627to483656.npy
VLABench,robot,3rd,images/ep_4004/frame_460721.png,states/ep_4004/state_460721.npy,images/ep_4004/frame_460751.png,states/ep_4004/state_460751.npy,actions/ep_4004/action_460721to460750.npy
VLABench,robot,3rd,images/ep_1323/frame_150657.png,states/ep_1323/state_150657.npy,images/ep_1323/frame_150687.png,states/ep_1323/state_150687.npy,actions/ep_1323/action_150657to150686.npy
VLABench,robot,3rd,images/ep_4397/frame_506055.png,states/ep_4397/state_506055.npy,images/ep_4397/frame_506085.png,states/ep_4397/state_506085.npy,actions/ep_4397/action_506055to506084.npy
VLABench,robot,3rd,images/ep_1589/frame_181576.png,states/ep_1589/state_181576.npy,images/ep_1589/frame_181606.png,states/ep_1589/state_181606.npy,actions/ep_1589/action_181576to181605.npy
VLABench,robot,3rd,images/ep_1483/frame_168957.png,states/ep_1483/state_168957.npy,images/ep_1483/frame_168987.png,states/ep_1483/state_168987.npy,actions/ep_1483/action_168957to168986.npy
VLABench,robot,3rd,images/ep_2304/frame_264437.png,states/ep_2304/state_264437.npy,images/ep_2304/frame_264467.png,states/ep_2304/state_264467.npy,actions/ep_2304/action_264437to264466.npy
VLABench,robot,3rd,images/ep_934/frame_106671.png,states/ep_934/state_106671.npy,images/ep_934/frame_106701.png,states/ep_934/state_106701.npy,actions/ep_934/action_106671to106700.npy
VLABench,robot,3rd,images/ep_796/frame_090626.png,states/ep_796/state_090626.npy,images/ep_796/frame_090656.png,states/ep_796/state_090656.npy,actions/ep_796/action_090626to090655.npy
VLABench,robot,3rd,images/ep_3018/frame_346312.png,states/ep_3018/state_346312.npy,images/ep_3018/frame_346342.png,states/ep_3018/state_346342.npy,actions/ep_3018/action_346312to346341.npy
VLABench,robot,3rd,images/ep_3400/frame_390234.png,states/ep_3400/state_390234.npy,images/ep_3400/frame_390264.png,states/ep_3400/state_390264.npy,actions/ep_3400/action_390234to390263.npy
VLABench,robot,3rd,images/ep_4741/frame_546299.png,states/ep_4741/state_546299.npy,images/ep_4741/frame_546329.png,states/ep_4741/state_546329.npy,actions/ep_4741/action_546299to546328.npy
VLABench,robot,3rd,images/ep_3207/frame_368384.png,states/ep_3207/state_368384.npy,images/ep_3207/frame_368414.png,states/ep_3207/state_368414.npy,actions/ep_3207/action_368384to368413.npy
VLABench,robot,3rd,images/ep_4518/frame_520394.png,states/ep_4518/state_520394.npy,images/ep_4518/frame_520424.png,states/ep_4518/state_520424.npy,actions/ep_4518/action_520394to520423.npy
VLABench,robot,3rd,images/ep_1735/frame_198604.png,states/ep_1735/state_198604.npy,images/ep_1735/frame_198634.png,states/ep_1735/state_198634.npy,actions/ep_1735/action_198604to198633.npy
VLABench,robot,3rd,images/ep_3352/frame_385209.png,states/ep_3352/state_385209.npy,images/ep_3352/frame_385239.png,states/ep_3352/state_385239.npy,actions/ep_3352/action_385209to385238.npy
VLABench,robot,3rd,images/ep_799/frame_091038.png,states/ep_799/state_091038.npy,images/ep_799/frame_091068.png,states/ep_799/state_091068.npy,actions/ep_799/action_091038to091067.npy
VLABench,robot,3rd,images/ep_46/frame_004998.png,states/ep_46/state_004998.npy,images/ep_46/frame_005028.png,states/ep_46/state_005028.npy,actions/ep_46/action_004998to005027.npy
VLABench,robot,3rd,images/ep_4787/frame_551389.png,states/ep_4787/state_551389.npy,images/ep_4787/frame_551419.png,states/ep_4787/state_551419.npy,actions/ep_4787/action_551389to551418.npy
VLABench,robot,3rd,images/ep_508/frame_057753.png,states/ep_508/state_057753.npy,images/ep_508/frame_057783.png,states/ep_508/state_057783.npy,actions/ep_508/action_057753to057782.npy
VLABench,robot,3rd,images/ep_1313/frame_149450.png,states/ep_1313/state_149450.npy,images/ep_1313/frame_149480.png,states/ep_1313/state_149480.npy,actions/ep_1313/action_149450to149479.npy
VLABench,robot,3rd,images/ep_1356/frame_154395.png,states/ep_1356/state_154395.npy,images/ep_1356/frame_154425.png,states/ep_1356/state_154425.npy,actions/ep_1356/action_154395to154424.npy
VLABench,robot,3rd,images/ep_3126/frame_358822.png,states/ep_3126/state_358822.npy,images/ep_3126/frame_358852.png,states/ep_3126/state_358852.npy,actions/ep_3126/action_358822to358851.npy
VLABench,robot,3rd,images/ep_2787/frame_319865.png,states/ep_2787/state_319865.npy,images/ep_2787/frame_319895.png,states/ep_2787/state_319895.npy,actions/ep_2787/action_319865to319894.npy
VLABench,robot,3rd,images/ep_705/frame_080368.png,states/ep_705/state_080368.npy,images/ep_705/frame_080398.png,states/ep_705/state_080398.npy,actions/ep_705/action_080368to080397.npy
VLABench,robot,3rd,images/ep_2052/frame_235666.png,states/ep_2052/state_235666.npy,images/ep_2052/frame_235696.png,states/ep_2052/state_235696.npy,actions/ep_2052/action_235666to235695.npy
VLABench,robot,3rd,images/ep_2693/frame_309129.png,states/ep_2693/state_309129.npy,images/ep_2693/frame_309159.png,states/ep_2693/state_309159.npy,actions/ep_2693/action_309129to309158.npy
VLABench,robot,3rd,images/ep_4443/frame_511727.png,states/ep_4443/state_511727.npy,images/ep_4443/frame_511757.png,states/ep_4443/state_511757.npy,actions/ep_4443/action_511727to511756.npy
VLABench,robot,3rd,images/ep_2596/frame_298135.png,states/ep_2596/state_298135.npy,images/ep_2596/frame_298165.png,states/ep_2596/state_298165.npy,actions/ep_2596/action_298135to298164.npy
VLABench,robot,3rd,images/ep_1519/frame_173178.png,states/ep_1519/state_173178.npy,images/ep_1519/frame_173208.png,states/ep_1519/state_173208.npy,actions/ep_1519/action_173178to173207.npy
VLABench,robot,3rd,images/ep_2721/frame_312213.png,states/ep_2721/state_312213.npy,images/ep_2721/frame_312243.png,states/ep_2721/state_312243.npy,actions/ep_2721/action_312213to312242.npy
VLABench,robot,3rd,images/ep_411/frame_047547.png,states/ep_411/state_047547.npy,images/ep_411/frame_047577.png,states/ep_411/state_047577.npy,actions/ep_411/action_047547to047576.npy
VLABench,robot,3rd,images/ep_1027/frame_117177.png,states/ep_1027/state_117177.npy,images/ep_1027/frame_117207.png,states/ep_1027/state_117207.npy,actions/ep_1027/action_117177to117206.npy
VLABench,robot,3rd,images/ep_2457/frame_282293.png,states/ep_2457/state_282293.npy,images/ep_2457/frame_282323.png,states/ep_2457/state_282323.npy,actions/ep_2457/action_282293to282322.npy
VLABench,robot,3rd,images/ep_4081/frame_469393.png,states/ep_4081/state_469393.npy,images/ep_4081/frame_469423.png,states/ep_4081/state_469423.npy,actions/ep_4081/action_469393to469422.npy
VLABench,robot,3rd,images/ep_2224/frame_255477.png,states/ep_2224/state_255477.npy,images/ep_2224/frame_255507.png,states/ep_2224/state_255507.npy,actions/ep_2224/action_255477to255506.npy
VLABench,robot,3rd,images/ep_2656/frame_305050.png,states/ep_2656/state_305050.npy,images/ep_2656/frame_305080.png,states/ep_2656/state_305080.npy,actions/ep_2656/action_305050to305079.npy
VLABench,robot,3rd,images/ep_829/frame_094549.png,states/ep_829/state_094549.npy,images/ep_829/frame_094579.png,states/ep_829/state_094579.npy,actions/ep_829/action_094549to094578.npy
VLABench,robot,3rd,images/ep_1180/frame_134437.png,states/ep_1180/state_134437.npy,images/ep_1180/frame_134467.png,states/ep_1180/state_134467.npy,actions/ep_1180/action_134437to134466.npy
VLABench,robot,3rd,images/ep_1561/frame_178170.png,states/ep_1561/state_178170.npy,images/ep_1561/frame_178200.png,states/ep_1561/state_178200.npy,actions/ep_1561/action_178170to178199.npy
VLABench,robot,3rd,images/ep_606/frame_068473.png,states/ep_606/state_068473.npy,images/ep_606/frame_068503.png,states/ep_606/state_068503.npy,actions/ep_606/action_068473to068502.npy
VLABench,robot,3rd,images/ep_1713/frame_195879.png,states/ep_1713/state_195879.npy,images/ep_1713/frame_195909.png,states/ep_1713/state_195909.npy,actions/ep_1713/action_195879to195908.npy
VLABench,robot,3rd,images/ep_2407/frame_276721.png,states/ep_2407/state_276721.npy,images/ep_2407/frame_276751.png,states/ep_2407/state_276751.npy,actions/ep_2407/action_276721to276750.npy
VLABench,robot,3rd,images/ep_2407/frame_276691.png,states/ep_2407/state_276691.npy,images/ep_2407/frame_276721.png,states/ep_2407/state_276721.npy,actions/ep_2407/action_276691to276720.npy
VLABench,robot,3rd,images/ep_3717/frame_426890.png,states/ep_3717/state_426890.npy,images/ep_3717/frame_426920.png,states/ep_3717/state_426920.npy,actions/ep_3717/action_426890to426919.npy
VLABench,robot,3rd,images/ep_3099/frame_355695.png,states/ep_3099/state_355695.npy,images/ep_3099/frame_355725.png,states/ep_3099/state_355725.npy,actions/ep_3099/action_355695to355724.npy
VLABench,robot,3rd,images/ep_2859/frame_328198.png,states/ep_2859/state_328198.npy,images/ep_2859/frame_328228.png,states/ep_2859/state_328228.npy,actions/ep_2859/action_328198to328227.npy
VLABench,robot,3rd,images/ep_2250/frame_258429.png,states/ep_2250/state_258429.npy,images/ep_2250/frame_258459.png,states/ep_2250/state_258459.npy,actions/ep_2250/action_258429to258458.npy
VLABench,robot,3rd,images/ep_895/frame_102431.png,states/ep_895/state_102431.npy,images/ep_895/frame_102461.png,states/ep_895/state_102461.npy,actions/ep_895/action_102431to102460.npy
VLABench,robot,3rd,images/ep_4659/frame_536501.png,states/ep_4659/state_536501.npy,images/ep_4659/frame_536531.png,states/ep_4659/state_536531.npy,actions/ep_4659/action_536501to536530.npy
VLABench,robot,3rd,images/ep_456/frame_052573.png,states/ep_456/state_052573.npy,images/ep_456/frame_052603.png,states/ep_456/state_052603.npy,actions/ep_456/action_052573to052602.npy
VLABench,robot,3rd,images/ep_4708/frame_542137.png,states/ep_4708/state_542137.npy,images/ep_4708/frame_542167.png,states/ep_4708/state_542167.npy,actions/ep_4708/action_542137to542166.npy
VLABench,robot,3rd,images/ep_1992/frame_229250.png,states/ep_1992/state_229250.npy,images/ep_1992/frame_229280.png,states/ep_1992/state_229280.npy,actions/ep_1992/action_229250to229279.npy
VLABench,robot,3rd,images/ep_434/frame_050060.png,states/ep_434/state_050060.npy,images/ep_434/frame_050090.png,states/ep_434/state_050090.npy,actions/ep_434/action_050060to050089.npy
